Lab_ID	Sample_ID	Sample_Collection_Date	Sample_Site	Variant_name	Variant_proportion	Pipeline_date
LAB0000023	1000022	2024-06-20	B	LL.1	0.00086483	2024-06-26
LAB0000023	1000022	2024-06-20	B	unreportable	0.00501045	2024-06-26
LAB0000024	1000023	2024-06-20	H	KP.3	0.73662662	2024-06-26
LAB0000024	1000023	2024-06-20	H	KP.2.3	0.24139801	2024-06-26
LAB0000024	1000023	2024-06-20	H	KP.1.1.1	0.0122803	2024-06-26
LAB0000024	1000023	2024-06-20	H	KP.4.2.2	0.0016143	2024-06-26
LAB0000024	1000023	2024-06-20	H	KP.2.12	0.00119605	2024-06-26
LAB0000024	1000023	2024-06-20	H	LF.1	0.00107159	2024-06-26
LAB0000024	1000023	2024-06-20	H	unreportable	0.00581313	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.3.1	0.21012314	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.2.5	0.20663886	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.2	0.16763682	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.11.1	0.09622387	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.58.2	0.06951883	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.3	0.08247996	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.58	0.06829223	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.3.3	0.0483279	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.14	0.01766979	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.2.15	0.00766674	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.2.11	0.00191788	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.1.1.1	0.00207852	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.54.1	0.00185542	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KR.1.2	0.00142365	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.55	0.00163793	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KP.4.2.2	0.00145173	2024-06-26
LAB0000025	1000024	2024-06-20	Z	LH.2	0.00115133	2024-06-26
LAB0000025	1000024	2024-06-20	Z	JN.1.18.4	0.00103573	2024-06-26
LAB0000025	1000024	2024-06-20	Z	KY.1	0.00123033	2024-06-26
LAB0000025	1000024	2024-06-20	Z	BA.2.86.3	0.00107675	2024-06-26
LAB0000025	1000024	2024-06-20	Z	unreportable	0.01056259	2024-06-26
LAB0000026	1000025	2024-06-20	F	LF.3	0.53333077	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.16.1	0.22596214	2024-06-26
LAB0000026	1000025	2024-06-20	F	KP.3.1	0.0890478	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.24.1	0.06033427	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.42.2	0.04129949	2024-06-26
LAB0000026	1000025	2024-06-20	F	KS.1	0.00607624	2024-06-26
LAB0000026	1000025	2024-06-20	F	LF.2	0.00462489	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.58.2	0.00323832	2024-06-26
LAB0000026	1000025	2024-06-20	F	KP.2	0.00387892	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.58.1	0.00328257	2024-06-26
LAB0000026	1000025	2024-06-20	F	KP.2.8	0.00246191	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.18.4	0.00246809	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.54.1	0.00173547	2024-06-26
LAB0000026	1000025	2024-06-20	F	KP.2.2	0.00191886	2024-06-26
LAB0000026	1000025	2024-06-20	F	JN.1.4.5	0.0015066	2024-06-26
LAB0000026	1000025	2024-06-20	F	KP.2.12	0.00163668	2024-06-26
LAB0000026	1000025	2024-06-20	F	KY.1	0.00121985	2024-06-26
LAB0000026	1000025	2024-06-20	F	unreportable	0.01597712	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.3	0.36722337	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.1.1	0.13035879	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.3.2	0.13167397	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.2.14	0.13351047	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.1	0.08447093	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.2.3	0.04998819	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.16.1	0.02542544	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.16	0.02782043	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.3.3	0.00903885	2024-06-26
LAB0000027	1000026	2024-06-19	V	LF.2	0.00524267	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.18.2	0.00417757	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.58.1	0.00196776	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.26	0.00185513	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.54	0.00165921	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.23	0.00188892	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.18.4	0.00142015	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.29.1	0.00151207	2024-06-26
LAB0000027	1000026	2024-06-19	V	KP.1.1.1	0.00188086	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.41	0.00097004	2024-06-26
LAB0000027	1000026	2024-06-19	V	JN.1.3	0.00121656	2024-06-26
LAB0000027	1000026	2024-06-19	V	unreportable	0.01669861	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.3	0.40300623	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.3.2.1	0.30247459	2024-06-26
LAB0000028	1000027	2024-06-20	L	LF.3	0.13634365	2024-06-26
LAB0000028	1000027	2024-06-20	L	JN.1.11.1	0.09211467	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.2.4	0.05399783	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.1	0.00187161	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.1.1.3	0.00169932	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.2.2	0.00149684	2024-06-26
LAB0000028	1000027	2024-06-20	L	KP.2.8	0.00151137	2024-06-26
LAB0000028	1000027	2024-06-20	L	unreportable	0.00548389	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.9.2	0.30690631	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.2.9	0.19447477	2024-06-26
LAB0000029	1000028	2024-06-20	P	LB.1	0.23076591	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.2.2	0.10670296	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.3.2.2	0.05016052	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.7.3	0.03865806	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.3.3	0.03007654	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.58.2	0.00475754	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.2.10	0.00360283	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.2.15	0.00355296	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.44.1	0.00502496	2024-06-26
LAB0000029	1000028	2024-06-20	P	LF.2	0.00360271	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.54.1	0.00250382	2024-06-26
LAB0000029	1000028	2024-06-20	P	JN.1.39.1	0.0012523	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.2.5	0.00080075	2024-06-26
LAB0000029	1000028	2024-06-20	P	KP.1.1.3	0.00116443	2024-06-26
LAB0000029	1000028	2024-06-20	P	unreportable	0.01599263	2024-06-26
LAB0000030	1000029	2024-06-19	U	KP.3	0.42895702	2024-06-26
LAB0000030	1000029	2024-06-19	U	KP.3.1	0.18615788	2024-06-26
LAB0000030	1000029	2024-06-19	U	KP.3.3	0.24102128	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.16	0.11809014	2024-06-26
LAB0000030	1000029	2024-06-19	U	KP.3.2.2	0.00256696	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.29.1	0.00274538	2024-06-26
LAB0000030	1000029	2024-06-19	U	KP.1.1.3	0.00245733	2024-06-26
LAB0000030	1000029	2024-06-19	U	KY.1	0.00203474	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.51.1	0.00220101	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.4.6	0.00129622	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.47.2	0.00151839	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.4.5	0.00147606	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.8.4	0.00141111	2024-06-26
LAB0000030	1000029	2024-06-19	U	JN.1.54.1	0.00145781	2024-06-26
LAB0000030	1000029	2024-06-19	U	unreportable	0.00660868	2024-06-26
LAB0000031	1000030	2024-06-20	R	KP.3	0.25474887	2024-06-26
LAB0000031	1000030	2024-06-20	R	KP.3.3	0.20281947	2024-06-26
LAB0000031	1000030	2024-06-20	R	LA.1	0.13432423	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.16.1	0.23571295	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.16.2	0.04188894	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.51.1	0.03374599	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.16	0.05345228	2024-06-26
LAB0000031	1000030	2024-06-20	R	LF.2	0.01214695	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.39.1	0.00428059	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.29.1	0.00324401	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.55.2	0.0025377	2024-06-26
LAB0000031	1000030	2024-06-20	R	XDK.1.2	0.00235338	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.54.1	0.0015062	2024-06-26
LAB0000031	1000030	2024-06-20	R	JN.1.5	0.00142042	2024-06-26
LAB0000031	1000030	2024-06-20	R	unreportable	0.01581801	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.2.3	0.65566052	2024-06-26
LAB0000032	1000031	2024-06-21	X	JN.1.16.1	0.10529642	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.3	0.05180331	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.1.1.3	0.07275574	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.3.2	0.05857281	2024-06-26
LAB0000032	1000031	2024-06-21	X	LF.1	0.01816219	2024-06-26
LAB0000032	1000031	2024-06-21	X	LF.1.1	0.01169096	2024-06-26
LAB0000032	1000031	2024-06-21	X	JN.1.29.1	0.00478477	2024-06-26
LAB0000032	1000031	2024-06-21	X	JN.1.18.4	0.00203674	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.2.2	0.00368193	2024-06-26
LAB0000032	1000031	2024-06-21	X	KP.3.2.2	0.00100514	2024-06-26
LAB0000032	1000031	2024-06-21	X	JN.1.35	0.000777	2024-06-26
LAB0000032	1000031	2024-06-21	X	unreportable	0.01377246	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.3.2.2	0.54709114	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.3	0.17590885	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.16	0.11369782	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.3.1	0.0819707	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.3.2	0.02827856	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.16.1	0.01030154	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.3.3	0.00800326	2024-06-26
LAB0000033	1000032	2024-06-21	Q	LF.2	0.0058888	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.55	0.00296814	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KP.1.1.1	0.00204783	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.58	0.00126167	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.29.1	0.00170594	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.58.2	0.00131475	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.54.1	0.00171462	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.5	0.00125254	2024-06-26
LAB0000033	1000032	2024-06-21	Q	JN.1.8.2	0.00093707	2024-06-26
LAB0000033	1000032	2024-06-21	Q	KV.2	0.00099211	2024-06-26
LAB0000033	1000032	2024-06-21	Q	unreportable	0.01466466	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.2	0.41843629	2024-06-26
LAB0000034	1000033	2024-06-20	N	LB.1	0.25108101	2024-06-26
LAB0000034	1000033	2024-06-20	N	JN.1.16.1	0.14594905	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.3.1.1	0.10366311	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.3.1	0.05298076	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.2.2	0.0032858	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.2.15	0.00234629	2024-06-26
LAB0000034	1000033	2024-06-20	N	JN.1.58.2	0.00251345	2024-06-26
LAB0000034	1000033	2024-06-20	N	LF.2	0.00275292	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.1.1.1	0.00161002	2024-06-26
LAB0000034	1000033	2024-06-20	N	KP.2.14	0.00141966	2024-06-26
LAB0000034	1000033	2024-06-20	N	JN.1.54.1	0.00109029	2024-06-26
LAB0000034	1000033	2024-06-20	N	JN.1.18.4	0.00183306	2024-06-26
LAB0000034	1000033	2024-06-20	N	JN.1.17	0.00119474	2024-06-26
LAB0000034	1000033	2024-06-20	N	unreportable	0.00984356	2024-06-26
LAB0000035	1000034	2024-06-21	I	LB.1	0.25687472	2024-06-26
LAB0000035	1000034	2024-06-21	I	KP.1.1.1	0.27590879	2024-06-26
LAB0000035	1000034	2024-06-21	I	KP.2.3	0.13321455	2024-06-26
LAB0000035	1000034	2024-06-21	I	KR.1	0.12961076	2024-06-26
LAB0000035	1000034	2024-06-21	I	KP.1.2	0.14844551	2024-06-26
LAB0000035	1000034	2024-06-21	I	JN.1.16.1	0.03073489	2024-06-26
LAB0000035	1000034	2024-06-21	I	JN.1.1.6	0.01093272	2024-06-26
LAB0000035	1000034	2024-06-21	I	JN.1.58.2	0.00315725	2024-06-26
LAB0000035	1000034	2024-06-21	I	LF.2	0.00210112	2024-06-26
LAB0000035	1000034	2024-06-21	I	JN.1.56.1	0.00119885	2024-06-26
LAB0000035	1000034	2024-06-21	I	LF.1	0.00132908	2024-06-26
LAB0000035	1000034	2024-06-21	I	XDK.3	0.00149484	2024-06-26
LAB0000035	1000034	2024-06-21	I	XDK.5	0.00149663	2024-06-26
LAB0000035	1000034	2024-06-21	I	unreportable	0.00350029	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.2.14	0.25367339	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.3.1	0.20036559	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.32	0.23852276	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.3	0.10487759	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.58.2	0.05610071	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.18	0.02732468	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.2.3	0.01980652	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.20	0.01956734	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.3.3	0.0084538	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.2.15	0.00652001	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.16.1	0.00651334	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.40	0.00550192	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.32.1	0.00926608	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.9.2	0.00691345	2024-06-26
LAB0000036	1000035	2024-06-21	E	LF.2	0.00388954	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.18.2	0.0050108	2024-06-26
LAB0000036	1000035	2024-06-21	E	LB.1	0.00366894	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.56	0.00164657	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.55	0.00261982	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.3.2.2	0.00207267	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.54.1	0.00145674	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.1.1.1	0.00157709	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.43	0.0012695	2024-06-26
LAB0000036	1000035	2024-06-21	E	KY.1	0.00088752	2024-06-26
LAB0000036	1000035	2024-06-21	E	JN.1.25.1	0.00126682	2024-06-26
LAB0000036	1000035	2024-06-21	E	KP.3.2.1	0.00141329	2024-06-26
LAB0000036	1000035	2024-06-21	E	unreportable	0.00981351	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.26	0.33016409	2024-06-26
LAB0000037	1000036	2024-06-21	Y	KP.3.1.1	0.12700642	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.18.3	0.12499403	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.16	0.07798479	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.51.1	0.0738617	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.16.2	0.08865008	2024-06-26
LAB0000037	1000036	2024-06-21	Y	LA.1	0.06370389	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.16.1	0.07940227	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.15	0.00774865	2024-06-26
LAB0000037	1000036	2024-06-21	Y	LA.2	0.00321183	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.55	0.00204523	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.29.1	0.00186532	2024-06-26
LAB0000037	1000036	2024-06-21	Y	KP.1.1.1	0.00214761	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.4.8	0.00162031	2024-06-26
LAB0000037	1000036	2024-06-21	Y	KP.2.8	0.0011018	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.58.1	0.00129725	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.41	0.00124136	2024-06-26
LAB0000037	1000036	2024-06-21	Y	JN.1.54.1	0.00074331	2024-06-26
LAB0000037	1000036	2024-06-21	Y	LF.2	0.0011536	2024-06-26
LAB0000037	1000036	2024-06-21	Y	unreportable	0.01005647	2024-06-26
LAB0000038	1000037	2024-06-21	K	KP.3.3	0.38820336	2024-06-26
LAB0000038	1000037	2024-06-21	K	KP.2.10	0.25838999	2024-06-26
LAB0000038	1000037	2024-06-21	K	KP.3	0.08578186	2024-06-26
LAB0000038	1000037	2024-06-21	K	LA.1	0.03220542	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.51.1	0.03336818	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.16.1	0.03590708	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.16.2	0.04665258	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.16	0.04866966	2024-06-26
LAB0000038	1000037	2024-06-21	K	LA.2	0.03856125	2024-06-26
LAB0000038	1000037	2024-06-21	K	LF.2	0.00648497	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.58.1	0.0033788	2024-06-26
LAB0000038	1000037	2024-06-21	K	KP.2.15	0.00179638	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.54.1	0.00128935	2024-06-26
LAB0000038	1000037	2024-06-21	K	KP.1.1.1	0.001679	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.29.1	0.00132561	2024-06-26
LAB0000038	1000037	2024-06-21	K	LJ.1	0.00127148	2024-06-26
LAB0000038	1000037	2024-06-21	K	KS.1	0.00137339	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.5	0.00097503	2024-06-26
LAB0000038	1000037	2024-06-21	K	KY.1	0.00098508	2024-06-26
LAB0000038	1000037	2024-06-21	K	JN.1.57.1	0.00121263	2024-06-26
LAB0000038	1000037	2024-06-21	K	unreportable	0.01048889	2024-06-26
LAB0000039	1000038	2024-05-30	B	KP.3	0.33915804	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.9.2	0.27787957	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.18.4	0.11649801	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.11	0.11419613	2024-06-06
LAB0000039	1000038	2024-05-30	B	KP.3.3	0.05816397	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.18	0.01729448	2024-06-06
LAB0000039	1000038	2024-05-30	B	KQ.1	0.02075402	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.4.4	0.00948866	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.58.1	0.00248683	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.34	0.00303076	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.8.3	0.00250862	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.19	0.00223996	2024-06-06
LAB0000039	1000038	2024-05-30	B	KP.4.2.2	0.00177747	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.54.1	0.00220173	2024-06-06
LAB0000039	1000038	2024-05-30	B	LF.2	0.00131564	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.54	0.00152376	2024-06-06
LAB0000039	1000038	2024-05-30	B	KP.1.1.3	0.00250885	2024-06-06
LAB0000039	1000038	2024-05-30	B	KP.2.11	0.00130074	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.23	0.00160537	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.49.1	0.00127984	2024-06-06
LAB0000039	1000038	2024-05-30	B	JN.1.5	0.00115177	2024-06-06
LAB0000039	1000038	2024-05-30	B	unreportable	0.02163577	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.49.2	0.3053199	2024-06-06
LAB0000040	1000039	2024-05-30	C	KP.3.1	0.23532235	2024-06-06
LAB0000040	1000039	2024-05-30	C	XDV.1	0.18899972	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.2.5	0.13807316	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.9	0.08795543	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.29	0.00513081	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.52	0.00693501	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.55	0.00312748	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.18	0.0021619	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.58	0.00265689	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.39.3	0.00168289	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.18.4	0.00118408	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.53	0.00138456	2024-06-06
LAB0000040	1000039	2024-05-30	C	KP.3.2.2	0.00098929	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.47.1	0.00131792	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.58.1	0.00120939	2024-06-06
LAB0000040	1000039	2024-05-30	C	JN.1.4.5	0.00154461	2024-06-06
LAB0000040	1000039	2024-05-30	C	unreportable	0.01500463	2024-06-06
LAB0000041	1000040	2024-05-30	W	LB.1	0.26624139	2024-06-06
LAB0000041	1000040	2024-05-30	W	JN.1.16.1	0.17005066	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.3	0.15673429	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2.10	0.10912398	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2.3	0.08090924	2024-06-06
LAB0000041	1000040	2024-05-30	W	KR.1.1	0.06252926	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.1.1	0.04981812	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2	0.05904986	2024-06-06
LAB0000041	1000040	2024-05-30	W	LF.2	0.00801452	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2.15	0.0053404	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2.2	0.00429098	2024-06-06
LAB0000041	1000040	2024-05-30	W	JN.1.58.2	0.00290673	2024-06-06
LAB0000041	1000040	2024-05-30	W	KY.1	0.00196706	2024-06-06
LAB0000041	1000040	2024-05-30	W	KR.1.2	0.0010893	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.2.5	0.00173209	2024-06-06
LAB0000041	1000040	2024-05-30	W	JN.1.54.1	0.00148928	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.1.1.1	0.00154678	2024-06-06
LAB0000041	1000040	2024-05-30	W	KP.3.2.2	0.00101813	2024-06-06
LAB0000041	1000040	2024-05-30	W	JN.1.58.1	0.00148039	2024-06-06
LAB0000041	1000040	2024-05-30	W	unreportable	0.01466755	2024-06-06
LAB0000042	1000041	2024-05-30	A	XDV.1	0.84705141	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.3	0.04491036	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.1.1	0.03344024	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.2.15	0.01078277	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.2.9	0.00906745	2024-06-06
LAB0000042	1000041	2024-05-30	A	XDV	0.00587345	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.3.3	0.00469024	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.1.1.1	0.00447644	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.3.2.2	0.00393747	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.2.10	0.0051471	2024-06-06
LAB0000042	1000041	2024-05-30	A	LF.2	0.0035525	2024-06-06
LAB0000042	1000041	2024-05-30	A	KP.2.8	0.00122646	2024-06-06
LAB0000042	1000041	2024-05-30	A	unreportable	0.02584411	2024-06-06
LAB0000043	1000042	2024-05-30	O	KP.1.1.1	0.8034874	2024-06-06
LAB0000043	1000042	2024-05-30	O	KP.3.3	0.1948745	2024-06-06
LAB0000043	1000042	2024-05-30	O	unreportable	0.00163811	2024-06-06
LAB0000044	1000043	2024-05-29	N	KP.3.3	0.2968105	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.1.16	0.22346567	2024-06-06
LAB0000044	1000043	2024-05-29	N	KP.3.1	0.20295777	2024-06-06
LAB0000044	1000043	2024-05-29	N	XDP	0.17232959	2024-06-06
LAB0000044	1000043	2024-05-29	N	KP.2.3	0.07143854	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.18	0.00570209	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.1.54.1	0.00220145	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.1.54	0.00220336	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.1.29.1	0.0018701	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.1.43.1	0.00156946	2024-06-06
LAB0000044	1000043	2024-05-29	N	JN.9	0.00160453	2024-06-06
LAB0000044	1000043	2024-05-29	N	LF.2	0.00147749	2024-06-06
LAB0000044	1000043	2024-05-29	N	KS.1.1	0.00140716	2024-06-06
LAB0000044	1000043	2024-05-29	N	unreportable	0.01496228	2024-06-06
LAB0000045	1000044	2024-05-30	P	KP.3	0.86273471	2024-06-06
